,influencer_pk,username,full_name,profile_pic_url,is_private,is_verified,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
0,197605378,chelseaericasmith,𝐏𝐫𝐨 𝐏𝐡𝐨𝐭𝐨𝐠 + 𝐒𝐢𝐧𝐠𝐞𝐫/𝐒𝐨𝐧𝐠𝐰𝐫𝐢𝐭𝐞𝐫,https://scontent-bos5-1.cdninstagram.com/v/t51.2885-19/302006258_162649903021104_5990751735905678385_n.jpg?stp=dst-jpg_s150x150&efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX2xpZ2VyX2NvbXBhdGlibGVfcXVpY19hbGxvd2xpc3RfMTpjb250cm9sIn0&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=D-0Sx5KdZvUAX_rm5d7&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT_nLPan0OZHOgZA9ytWlnfHUWQdxQMm7ESPbFU4ehE8FA&oe=6341C488&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,chelseaericasmith,CjGHDrcDZDb
0,7586351,kasey.moore_,Kasey Trione Moore,https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/301891879_110858221749252_8881646243847079959_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-den4-1.cdninstagram.com&_nc_cat=100&_nc_ohc=M5bs2CDJnU0AX8KV7nY&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT-EPM6cn-jUF6iULW57-C3VQwlwLbCbuKGUYh256eZusw&oe=63412963&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,kasey.moore_,Chzv7qQvhU7
0,4326349705,lovemilanmarie,Jovan and Milan Marie,https://scontent-bos5-1.cdninstagram.com/v/t51.2885-19/304931453_1073003253583377_187907089723826803_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=1&_nc_ohc=p2eK1cTSzeIAX_E8fGy&edm=APGXKFABAAAA&ccb=7-5&oh=00_AT9M8h4y1hyAL2ZjqZMYBe76ewvTFfN0OzuJ9XQUPEGapQ&oe=632726CF&_nc_sid=f0cd3e,False,True,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,lovemilanmarie,Cf63mvxDigc
0,34154580,adalynandmommy,,https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/297092189_5645598828817703_1058843148562940158_n.jpg?stp=dst-jpg_s150x150&efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX25vX3JldHJ5X3F1aWNfZGlzYWJsZWRfcXBsXzE6bW5zX25vX3JldHJ5In0&_nc_ht=scontent-den4-1.cdninstagram.com&_nc_cat=111&_nc_ohc=WOZt5ezcHpgAX_LveDl&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT-VQdrXjCbvVNXwmeXleV5lrXEmQ9lUsXa_JhscwDnKxw&oe=6340903C&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,Adalynandmommy,CeOguBagMMl
0,192510145,themhoffers,C Y N D I ☀️🌻,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/149231551_413375886417295_6639109328837235236_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=107&_nc_ohc=G3WyOWEtLUgAX9PkEiQ&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT9Rvsx6GBFFCv0T78iJufCngDh2pnTnS9_57iCRG-lZAg&oe=63423013&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,themhoffers,CgAy3psgM5A
0,39574675970,princess.eva_,꧁𝐸𝓋𝒶 𝒱𝒾𝒸𝓉𝑜𝓇𝒾𝒶꧂,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/308005085_794193985063957_4195324844046308076_n.jpg?stp=dst-jpg_s150x150&efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX25vX2xpZ2VyX3JldHJ5X3FwbDpsaWdlcl9ub19yZXRyeSJ9&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=03Gfwcx2ky8AX-LAunF&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT8JCYp5jO0WgmnPLYqDgfWdd5ACj5AJLIGtjNMv-Yp9LQ&oe=63424844&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,princess.eva_,Chm3gcBJUoz
0,13484063,ashleymeghanpeters,Ashley | motherhood • unfiltered • content creator,https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/309499845_781783439747180_6622538693966358112_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-den4-1.cdninstagram.com&_nc_cat=108&_nc_ohc=nz_wyNrEjW4AX9U7kWN&edm=APGXKFABAAAA&ccb=7-5&oh=00_AT_RK2yPRhbs4bKb4BM1v-AV7SXTKXRRqkavnZoHwrPK7A&oe=63416E51&_nc_sid=f0cd3e,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,ashleymeghanpeters,Cfg_lRgAqqi
0,25414093,vernsie_,alvernia,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/293639383_411001740981447_176581034818504135_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=103&_nc_ohc=iZ6jwx0meEMAX_5O7Fb&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT9kCG-J55RswoKuiA1MQS6RIqNtpH2qIicpy_6BgVRvZQ&oe=634238E5&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,vernsie_,CewKj2Oh0Bh
0,31743501,thehawkins.onthehill,Haley | thehawkinsonthehill,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/116040750_572397493452104_8715092127816186473_n.jpg?stp=dst-jpg_s150x150&efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX2xpZ2VyX2NvbXBhdGlibGVfcXVpY19hbGxvd2xpc3RfMTpsaWdlciJ9&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=lDh5T9iDVF0AX8J2XbV&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT_QGiRpC-_2VNCO6Sf0NwqZuhYT_3pCRU7jPcSkGSxwEg&oe=6341730E&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,thehawkins.onthehill,Ch4n0HnPzkF
0,2072114090,emersynpotter,Emersyn,https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/285804389_186453470398269_7503399373647957098_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-den4-1.cdninstagram.com&_nc_cat=109&_nc_ohc=4k0tEZCMRcMAX8KBriq&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT_pW9ztsr9Es5WP1WFXVssyybNlRnmDCRaD8NqFRnxqlQ&oe=6340C7FC&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,emersynpotter,Chp8RIIrbpA
0,4925205199,hypefam805,Fashion Influencer(s)✨Formerly: @hypekids805,https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/272730329_2077275622433099_2190423964211422061_n.jpg?stp=dst-jpg_s150x150&efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX25vX3JldHJ5X3F1aWNfZGlzYWJsZWRfcXBsXzE6bW5zX25vX3JldHJ5In0&_nc_ht=scontent-den4-1.cdninstagram.com&_nc_cat=111&_nc_ohc=N3C1qv58tWIAX9hsaSZ&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT_m2d_BDKExkyXMs_4xOxscpkDd5dF04tx6GqkY0_hxdw&oe=6341BF79&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,hypefam805,Cfoco0qF32o
0,9781612489,texasmadefamily,Brittney,https://scontent-bos5-1.cdninstagram.com/v/t51.2885-19/149290132_887864528658205_7137575130926159192_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=PAbWBD_W5NEAX8Ep8n7&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT8qIz1ZC6SL2bp7nAWvmrr2cK9dJHGV6vc0UeE9Ok1auw&oe=6340EB63&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,texasmadefamily,CgScYL8p62x
0,9781612489,texasmadefamily,Brittney,https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/149290132_887864528658205_7137575130926159192_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-den4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=PAbWBD_W5NEAX9nW7i3&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT92nJ7YNhSSn7_UWjT8EfvMJGHqJf49dpBCWBhjzUufkg&oe=6340EB63&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,texasmadefamily,CgSne6Jg7WE
0,40828641,alllisoonn,Allison B.,https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/308132834_651784669528019_1989713867432960589_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-den4-1.cdninstagram.com&_nc_cat=1&_nc_ohc=tfoNmUevj74AX_zkxVj&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT_67yOUmvywfxLrzDsHnXSVxlOYcH8PzTLliPzxNCIrfg&oe=6340E8A4&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,alllisoonn,CeWVgQzFPca
0,33226704559,a_piece_of_my_heaven,Mansoora,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/292968544_453705586217280_5478148237916924399_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=QrDEmNVWC1UAX8VQTU4&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT-DytCzuAA4Qr5bSaoqyjZ6TXFmY4gfPuw8-0xX5DMxqw&oe=6341EAFB&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,a_piece_of_my_heaven,ChnYCPwJG_e
0,256906288,mama_bear_wooten,JESSICA | Relaxed Homemaker 🌿,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/59989540_558017931401426_732133693077848064_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=XUp5yZTzVIMAX-0L3Bu&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT-M9s2I4-GoSTeOKTF4xy-WlaXV0RJqCkiVak90y-QAig&oe=634154F3&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,mama_bear_wooten,Ce6WDsDgfNv
0,31584981,caroline.merritt19,Caroline Celeste Merritt,https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/300029490_769989880871332_8756180810355189903_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-den4-1.cdninstagram.com&_nc_cat=104&_nc_ohc=PHbafMp7n04AX9wFmc8&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT8Ji7eJiYLIheKnsEiXPVjp_NSL8vuJQzbZca-C-bt3yw&oe=6341DD66&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,caroline.merritt19,Chsnz5POD2n
0,31584981,caroline.merritt19,Caroline Celeste Merritt,https://scontent-msp1-1.cdninstagram.com/v/t51.2885-19/300029490_769989880871332_8756180810355189903_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-msp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=PHbafMp7n04AX9xcPNq&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT9U4BP9EXci7xVB3TjiXFl3E0W--OXPxXe33vODJ1IMyA&oe=6341DD66&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,caroline.merritt19,ChsdzuVoCiM
0,6856159402,briellaandme,Briella+Me,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/96580001_533842647281752_4237345185828175872_n.jpg?stp=dst-jpg_s150x150&efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX2xpZ2VyX2NvbXBhdGlibGVfcXVpY19hbGxvd2xpc3RfMTpsaWdlciJ9&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=cil7mkBnCl0AX_33ACr&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT-jkfhkzhDCaWxW6KB6TJ3WJBwJphHiAZx-v8WrRlPnHg&oe=63416757&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,briellaandme,Ch7_L5wJVxQ
0,5486303847,iammaritzarod,"Maritza Rodriguez, MD ⚕️",https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/296028384_1146500119551146_4685668419900727640_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-den4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Q6rYATeuyooAX_OyQTG&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT-eM3XLFVkIROeNhG1UlmHChTsNmvwprqxUmPH4ChP57g&oe=63412198&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,iammaritzarod,Chpt0NwpF98
0,19198461,doranpoma,Doran // Haute Beauty Guide,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/123860725_2766304956917422_7546958347500186044_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=P6oS_EFa7j0AX-rx_n6&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT9TFq7RvOTIvdkQK2Q_UaDl0okrj38JI6UiP5prpJb3bA&oe=63411BCE&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,doranpoma,Ch3TQ8FJrsC
0,46817544,babybumpsandmombunss_,Cheyenne | Content Creator,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/300760246_600885098203366_3308316678727534510_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=h26tMJSehR8AX_xJU1K&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT_rhm2HKFUz9IRWlNBlS1RAeMc1NDiyFb1xeAiIaP2owQ&oe=6340EA14&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,babybumpsandmombunss_,CfzKdXbpRmp
0,2909489,ausomelyos,Sibrana Oquendo | motherhood,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/300175595_1165941180629734_7350209151893382055_n.jpg?stp=dst-jpg_s150x150&efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX2xpZ2VyX2NvbXBhdGlibGVfcXVpY19hbGxvd2xpc3RfMTpjb250cm9sIn0&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=SPWMfQ-UOTkAX_-Q8Yb&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT81apvpHe22BiniHduFA925ukEGqsIx7d6zBlotT0lr7A&oe=63410B4F&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,ausomelyos,CiLwGOvsq8w
0,4531665736,woodandgraceblog,Katie | Wood + Grace,https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/127304278_833231214137871_2555359536310557272_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-den4-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ktq_NkgvEUoAX9Ne0_S&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT9c6a8WiNxW2W14BcX4JvS7kwyd6TTIwxqa30SqDel1cw&oe=63422C4C&_nc_sid=30a2ef,False,True,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,woodandgraceblog,Ch3hTs2pQ2d
0,226794098,tori.mccain,Tori McCain 🦋,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/302447880_2271837842963955_2122819026823758266_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=CFzAqEmUtwYAX83Rflg&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT8DbmTdSxohK9c9iZTFEFxzqPYuwapUcLJSaxiHmKJALQ&oe=63407E10&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,tori.mccain,Ch43c5Hgm-b
0,178416595,mikandnick,Mikayla & Nick,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/241309452_415125360178506_4534903064607867041_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=mqaPxHGAl5oAX_2o8mF&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT-GsL_Va0B5VmQI_3_UdVgKfNBmPGEXZ8edVxCXS_0Spg&oe=63409897&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,mikandnick,Ch0uFifjwzs
0,31326362,kimberlie.kathleen,Kimberlie James,https://scontent-bos5-1.cdninstagram.com/v/t51.2885-19/298001871_807197916944405_4242012642856663169_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=9inh3RbUWOUAX_ctIwN&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT8XwaHHgKINu0IUhuFLLeFAh_xCldCHoJQ9Bb3uIv3J4w&oe=6342219F&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,kimberlie.kathleen,Ch-AwX9g8U8
0,260571124,vanessa_amonn,Vanessa A’mon | ＷＩＦＥ + ＭＡＭＡ ღ,https://scontent-msp1-1.cdninstagram.com/v/t51.2885-19/263525619_324344086182333_5158447592881977245_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-msp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=q9JzYcLxTKUAX81RE3q&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT_4lChX4jCdrGsSMeIRu2ojIpQPcWVEJrVo-odtCYbuOQ&oe=63418D07&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,vanessa_amonn,Ch2RKvWgsPz
0,26349757,lifeasmrsbaker,gabrielle | life as mrs baker,https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/283191793_1154419118744855_2073767791950314622_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-den4-1.cdninstagram.com&_nc_cat=111&_nc_ohc=qxx20baTh7wAX-5h1Af&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT8CnYtQ19fk8GOzZuu1kvufLg_c5Jxh9E80ptVmAoeC-g&oe=6340F2F4&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,lifeasmrsbaker,CfzerTPpI7A
0,7300947891,robertsbarndolife,Colleen | HOME & LIFESTYLE,https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/295976009_440409734635449_3245516939512724999_n.jpg?stp=dst-jpg_s150x150&efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX2xpZ2VyX2NvbXBhdGlibGVfcXVpY19hbGxvd2xpc3RfMTpsaWdlciJ9&_nc_ht=scontent-den4-1.cdninstagram.com&_nc_cat=109&_nc_ohc=3nKH-U2EU2UAX8n0BL8&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT-e2xqnSSrgRyxCxBsnvbkvFmrm4bTaOInSlzdEdnT1Xg&oe=634077CA&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,robertsbarndolife,CftfYJcOCiA
0,1519711952,_tomimariecook,Tomi Cook| Momblogger | Creator,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/183838026_3612857812154283_2193498428415482382_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=QzPclSQ61vsAX9wbq_2&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT8QYX_ijG_92dp5qgblBj3pv52okXQpZcgTYgyFuXDtlg&oe=6340F2D2&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,_tomimariecook,CeLmBFCOGUw
0,179360361,kallmesam_plustwo,Twin Mom Content Creator | Nicasha + Nuri & Zuri,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-19/201260656_792134071469253_5322433206388643336_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=109&_nc_ohc=xfdBzkySXu8AX9-TsMG&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT9NZeySttFbpy_BVV5gi2WlHrCY76GNpSodlMqAIgNHYQ&oe=6340C278&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,kallmesam_plustwo,Ciae16ODRBh
0,5360144012,mymountainretreat,Christy | Home & Lifestyle| NJ,https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/286284949_528959115615925_8233553532285127139_n.jpg?stp=dst-jpg_s150x150&efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX2xpZ2VyX2NvbXBhdGlibGVfcXVpY19hbGxvd2xpc3RfMTpsaWdlciJ9&_nc_ht=scontent-den4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=qP7C0z3xjCcAX92E_pJ&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT8Lp8Re4QbX4Tc3iH1kc4LoZtIy2sEYjrviriPm_fPDKA&oe=634150CF&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,mymountainretreat,ChzfcBbAPgp
0,8634573,tammymerecka,Tammy Merecka | Motherhood + Neutral Home Style,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/308337878_390822849879877_7744664325013415885_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=mS9WqTnJvOMAX-JgTZ6&edm=APGXKFABAAAA&ccb=7-5&oh=00_AT8pYhLbTYrJLzneNfSKHv_1qQRGWK8H5Fwe9H6vZ_Dfww&oe=63415AD9&_nc_sid=f0cd3e,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,tammymerecka,Cg7R68LLl8-
0,8634573,tammymerecka,Tammy Merecka | Motherhood + Neutral Home Style,https://scontent-den4-1.cdninstagram.com/v/t51.2885-19/308337878_390822849879877_7744664325013415885_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-den4-1.cdninstagram.com&_nc_cat=1&_nc_ohc=mS9WqTnJvOMAX-OzMwi&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT-weuk2iwLWX6rqgCjnQi1tztJR0hMvC5xxllIf9So6pA&oe=63415AD9&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,tammymerecka,Cf5NLitAaYF
0,5450160,britneylaurenamarin,Kids Fashion inspo | Britney Marin,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/309235099_1154902975105832_1412532620054179852_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ykzPWaameCAAX9gkk1e&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT_2SXv9wmn2g9Jr1hVAo7yxgOJxxLqbhrWgqRvpiGv-PQ&oe=6340AFDE&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,britneylaurenamarin,Chz7ub1OP2j
0,338864068,ocjackieo,Jackie Ortiz,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/70657801_554135208658421_6848799049710043136_n.jpg?stp=dst-jpg_s150x150&efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX2xpZ2VyX2NvbXBhdGlibGVfcXVpY19hbGxvd2xpc3RfMTpjb250cm9sIn0&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=RXsSF5QJDYoAX94gUWp&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT_oH0DAng8n4FnEV474HJscGbuIL__iU2FwpnBYYAWTPg&oe=63410C3B&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,ocjackieo,Cgf1nm1FoJF
0,15273465,marisellabella,Marisella ♥,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/290174002_442761240633049_5589782952077543577_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=HHekWFo6ZE0AX-qOzbi&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT_T9QdcirMN2j2xTJY9IQ-5Aa7GETl3DDKgizbpxAMCnw&oe=6341C7D1&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,marisellabella,CfuAZ4aDb10
0,18669003,messiboymom,JESSICA | RI Content Creator,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/308916601_5299094983471534_753534858987435291_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=VXOwCubD3dkAX81vcyS&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT9xCavfOouHYchEDzx7B27MlmuOX9QL_lXvTCO7C4e-hQ&oe=6341D127&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,messiboymom,Ch2JWzXMKU6
0,25215321,jamiesjoness,jamie spiker jones,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/299046453_960053715392925_4668423117616848086_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=1&_nc_ohc=3Rmd5yxd4EkAX-rdPug&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AT_iUaW52ai-ZzbdjRaY-dZRbxNza6mL8epoPJFajo6yQw&oe=634220C1&_nc_sid=30a2ef,False,False,2022-10-21 11:05:17.701718,Kozy Couch,kozycouch,jamiesjoness,Cf6gTbJD_tp
