,max,total,min,median,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662645401
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,lexie_byers,1662974773
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662645498
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1662974744
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,hautechristian,1664431478
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662975016
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1662645515
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662974738
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1664431602
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,blancobungalow,1664431784
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,blancobungalow,1662975225
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,blancobungalow,1662645531
0,0.693559,62776,,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
1,0.757988,50221,0.693559,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
2,0.793683,41848,0.757988,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
3,0.816277,35868,0.793683,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
4,0.831597,31388,0.816277,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
5,0.843322,27904,0.831597,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
6,0.852704,25110,0.843322,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
7,0.860533,22827,0.852704,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
8,0.867296,20928,0.860533,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
9,0.873435,19319,0.867296,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
10,0.879038,17938,0.873435,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
11,0.884322,16737,0.879038,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
12,0.889431,15694,0.884322,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
13,0.894487,14768,0.889431,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
14,0.899511,13952,0.894487,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
15,0.904812,13214,0.899511,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
16,0.910603,12555,0.904812,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
17,0.917534,11958,0.910603,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
18,0.927223,11417,0.917534,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
19,,10921,0.927223,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662974744
0,0.693559,62776,,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
1,0.757988,50221,0.693559,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
2,0.793683,41848,0.757988,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
3,0.816277,35868,0.793683,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
4,0.831597,31388,0.816277,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
5,0.843322,27904,0.831597,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
6,0.852704,25110,0.843322,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
7,0.860533,22827,0.852704,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
8,0.867296,20928,0.860533,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
9,0.873435,19319,0.867296,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
10,0.879038,17938,0.873435,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
11,0.884322,16737,0.879038,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
12,0.889431,15694,0.884322,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
13,0.894487,14768,0.889431,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
14,0.899511,13952,0.894487,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
15,0.904812,13214,0.899511,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
16,0.910603,12555,0.904812,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
17,0.917534,11958,0.910603,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
18,0.927223,11417,0.917534,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
19,,10921,0.927223,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1664431603
0,0.694406,62724,,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
1,0.758816,50179,0.694406,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
2,0.794403,41813,0.758816,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
3,0.816935,35839,0.794403,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
4,0.832145,31362,0.816935,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
5,0.843802,27881,0.832145,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
6,0.853146,25089,0.843802,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
7,0.860957,22808,0.853146,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
8,0.867683,20910,0.860957,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
9,0.873814,19303,0.867683,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
10,0.879422,17923,0.873814,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
11,0.884681,16723,0.879422,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
12,0.889764,15681,0.884681,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
13,0.894826,14755,0.889764,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
14,0.899842,13940,0.894826,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
15,0.905124,13203,0.899842,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
16,0.910886,12544,0.905124,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
17,0.917831,11949,0.910886,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
18,0.927463,11408,0.917831,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
19,,10915,0.927463,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,soydonn,1662645690
0,0.704539,502305,,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
1,0.768642,401844,0.704539,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
2,0.801014,334849,0.768642,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
3,0.821375,287005,0.801014,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
4,0.83565,251152,0.821375,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
5,0.846627,223275,0.83565,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
6,0.8555,200922,0.846627,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
7,0.863,182651,0.8555,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
8,0.8695,167456,0.863,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
9,0.875298,154584,0.8695,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
10,0.88053,143533,0.875298,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
11,0.8854,133927,0.88053,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
12,0.890039,125576,0.8854,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
13,0.894598,118167,0.890039,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
14,0.8992,111637,0.894598,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
15,0.904061,105735,0.8992,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
16,0.909463,100461,0.904061,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
17,0.915916,95689,0.909463,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
18,0.925182,91356,0.915916,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
19,,87348,0.925182,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662974742
0,0.704539,502305,,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
1,0.768642,401844,0.704539,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
2,0.801014,334849,0.768642,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
3,0.821375,287005,0.801014,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
4,0.83565,251152,0.821375,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
5,0.846627,223275,0.83565,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
6,0.8555,200922,0.846627,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
7,0.863,182651,0.8555,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
8,0.8695,167456,0.863,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
9,0.875298,154584,0.8695,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
10,0.88053,143533,0.875298,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
11,0.8854,133927,0.88053,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
12,0.890039,125576,0.8854,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
13,0.894598,118167,0.890039,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
14,0.8992,111637,0.894598,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
15,0.904061,105735,0.8992,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
16,0.909463,100461,0.904061,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
17,0.915916,95689,0.909463,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
18,0.925182,91356,0.915916,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
19,,87348,0.925182,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1664432130
0,0.706171,502560,,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
1,0.770277,402048,0.706171,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
2,0.8024,335019,0.770277,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
3,0.822516,287150,0.8024,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
4,0.836668,251280,0.822516,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
5,0.847538,223388,0.836668,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
6,0.856371,201024,0.847538,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
7,0.863819,182743,0.856371,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
8,0.8703,167541,0.863819,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
9,0.876083,154662,0.8703,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
10,0.8813,143606,0.876083,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
11,0.88618,133995,0.8813,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
12,0.890805,125640,0.88618,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
13,0.895353,118227,0.890805,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
14,0.899969,111694,0.895353,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
15,0.9048,105788,0.899969,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
16,0.910205,100512,0.9048,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
17,0.916667,95737,0.910205,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
18,0.9259,91403,0.916667,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
19,,87388,0.9259,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,falonbrianne,1662645717
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,wanderesskriti,1664431701
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,wanderesskriti,1662974816
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,wanderesskriti,1662645392
0,0.697341,73757,,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
1,0.762174,59006,0.697341,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
2,0.796186,49168,0.762174,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
3,0.8175,42143,0.796186,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
4,0.832372,36878,0.8175,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
5,0.843947,32785,0.832372,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
6,0.85329,29503,0.843947,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
7,0.861102,26820,0.85329,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
8,0.867956,24588,0.861102,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
9,0.874123,22698,0.867956,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
10,0.87974,21076,0.874123,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
11,0.88504,19665,0.87974,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
12,0.890136,18439,0.88504,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
13,0.89511,17351,0.890136,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
14,0.900151,16392,0.89511,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
15,0.905405,15525,0.900151,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
16,0.911281,14751,0.905405,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
17,0.918241,14050,0.911281,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
18,0.927825,13414,0.918241,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
19,,12834,0.927825,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662645707
0,0.696228,73739,,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
1,0.76103,58991,0.696228,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
2,0.7952,49156,0.76103,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
3,0.816646,42133,0.7952,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
4,0.831688,36869,0.816646,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
5,0.843321,32777,0.831688,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
6,0.8527,29495,0.843321,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
7,0.860577,26813,0.8527,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
8,0.867454,24582,0.860577,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
9,0.873642,22693,0.867454,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
10,0.879273,21071,0.873642,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
11,0.884569,19660,0.879273,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
12,0.8897,18434,0.884569,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
13,0.894664,17347,0.8897,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
14,0.899704,16388,0.894664,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
15,0.904963,15522,0.899704,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
16,0.910829,14747,0.904963,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
17,0.917828,14047,0.910829,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
18,0.927411,13411,0.917828,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
19,,12833,0.927411,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1664431610
0,0.696228,73739,,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
1,0.76103,58991,0.696228,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
2,0.7952,49156,0.76103,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
3,0.816646,42133,0.7952,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
4,0.831688,36869,0.816646,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
5,0.843321,32777,0.831688,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
6,0.8527,29495,0.843321,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
7,0.860577,26813,0.8527,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
8,0.867454,24582,0.860577,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
9,0.873642,22693,0.867454,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
10,0.879273,21071,0.873642,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
11,0.884569,19660,0.879273,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
12,0.8897,18434,0.884569,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
13,0.894664,17347,0.8897,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
14,0.899704,16388,0.894664,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
15,0.904963,15522,0.899704,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
16,0.910829,14747,0.904963,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
17,0.917828,14047,0.910829,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
18,0.927411,13411,0.917828,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
19,,12833,0.927411,,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,e.stis,1662975110
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,raisingmavericks,1664431798
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,raisingmavericks,1662645508
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,raisingmavericks,1662975071
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,rina.livinglife,1662974779
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,rina.livinglife,1662646058
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,rina.livinglife,1664431953
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mamavamerice,1662645498
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,amandane_dance,1662645460
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,amandane_dance,1664431702
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,amandane_dance,1662975275
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,crossfitcub,1662974879
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,crossfitcub,1662645478
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,crossfitcub,1664431787
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,navjotkamal,1662975180
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,navjotkamal,1662645409
0,0.0,0,0.0,True,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,navjotkamal,1664432085
0,0.693559,62776,,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
1,0.757988,50221,0.693559,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
2,0.793683,41848,0.757988,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
3,0.816277,35868,0.793683,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
4,0.831597,31388,0.816277,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
5,0.843322,27904,0.831597,True,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
6,0.852704,25110,0.843322,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
7,0.860533,22827,0.852704,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
8,0.867296,20928,0.860533,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
9,0.873435,19319,0.867296,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
10,0.879038,17938,0.873435,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
11,0.884322,16737,0.879038,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
12,0.889431,15694,0.884322,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
13,0.894487,14768,0.889431,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
14,0.899511,13952,0.894487,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
15,0.904812,13214,0.899511,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
16,0.910603,12555,0.904812,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
17,0.917534,11958,0.910603,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
18,0.927223,11417,0.917534,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
19,,10921,0.927223,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1664431509
0,0.694406,62724,,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1662645357
1,0.758816,50179,0.694406,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1662645357
2,0.794403,41813,0.758816,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1662645357
3,0.816935,35839,0.794403,,2022-10-21 11:05:17.701729,Jack Archer,jack.archer,joey.gentile,1662645357
